hsa-miR-26b-5p		2033	5743	1969	1021	898	19	10123	2626	23	388569	54847	5816	408	4190	143	2286	7076	10253	27296	1420	60506	2304	28957	4780	11068	79979	4007	3981	55625	10492	1995	138151	6660	5209	79442	29980	10195	29071	759	51398	10206	54981	7597	80345	91543	55858	57089	5420	5700	6631	79650	1843	6035	2295	5277	26468	51174	29113	83460	8999	27075	115123	55101	6625	56128	57001	3396	27235	51727	8875	8611	79643	6257	550	5330	5009	6271	4224	10681	4172	442186	23480	7700	10947	7358	8601	23325	7185	3617	51542	11019	6837	2651	7516	3954	55037	23312	9575	5332	81617	5908	81533	22894	4499	8658	55631	23268	7150	9823	79905	4193	659	476	55692	51430	4319	55577	770	22883	23547	51651	55002	23414	26032	4317	8439	6511	23203	6094	11080	1357	9556	5031	9376	1032	4283	57834	5873	55272	10221	8438	3305	79971	57211	6722	51011	3689	83743	80205	5436	51490	10261	11274	3073	79901	2886	5706	7637	55367	51299	53353	8309	10563	183	4604	5204	55512	2918	3508	22834	5071	9162	22839	7498	64121	79057	54876	25833	54821	178	323	7187	6416	8493	694	51449	9114	10294	9960	54941	64418	34	9687	93323	23471	58508	80223	10101	768	29844	11147	80032	3801	790	84818	5428	23560	29058	1579	55596	64919	5422	79747	8804	4686	10647	2953	29062	10983	488	9131	4092	5552	8744	54785	10474	374291	79886	124565	51371	8431	6778	2997	139081	4711	7045	26261	27231	2702	4097	25847	84061	26538	9457	54918	2530	80006	9050	54101	10164	2850	25893	10625	81577	8074	60487	54765	2898	6901	22877	7978	5116	7544	80008	9462	10368	79018	10749	10641	204851	4208	6299	783	3221	104	55248	56894	6049	54800	10472	26266	8694	51110	51200	29127	10058	91584	22893	10154	54898	6536	7699	4597	50804	55840	60558	23616	3622	4589	64318	9651	59338	79641	29094	4905	9086	126231	7262	9189	2176	5860	23240	56942	2335	56910	467	8635	10423	79943	23132	8738	55754	23245	2350	9452	55285	53832	79731	80759	79637	10785	35	10514	10568	3632	8569	28965	540	29104	125113	9778	7884	8128	347344	23251	3321	389677	79727	5311	23224	23476	3458	9782	285672	9439	55213	23168	26539	55256	25800	135948	55503	10252	9361	130074	27020	2938	8576	5923	26189	80131	9415	54875	10753	23353	90011	79872	8991	7584	23040	8481	29100	5409	841	64216	56673	6170	9182	57113	9063	4931	90326	81555	9097	7324	9173	54784	54798	3750	25776	1003	7409	147912	6988	5268	9495	55156	7087	9540	6895	9267	10663	7571	65082	8883	2232	8019	57502	56616	8850	23097	10126	221154	5324	26064	757	4043	7336	1161	53944	5713	9912	23085	26984	28962	54558	4144	9908	10622	552900	6286	51108	56656	261726	9390	28984	51084	3643	6866	9338	54623	64582	3623	523	9510	56924	54682	79867	79894	64167	27244	63933	842	9976	1967	23673	79042	7142	650	23285	7072	8269	54517	4351	6638	56521	4259	11076	1370	23394	79366	3851	1992	10648	84163	1193	26007	1849	7016	56731	4694	80071	3418	8092	3577	5795	6643	8567	26354	63894	27348	10775	56890	157567	6119	54796	23345	6098	5096	6263	9819	5218	3475	3093	23670	55425	25940	23184	5534	7803	3562	28973	3162	9093	5696	5641	25959	51003	9526	65265	5889	64781	80221	5163	26472	2950	4670	7091	201191	5704	3298	51167	23412	51696	51018	439	9538	3397	79698	64782	2669	91754	57821	1102	3781	1286	5294	85352	976	8581	5129	55013	8896	2879	10897	5357	78987	2014	9024	2664	80317	3299	23524	55321	4923	10163	3294	23475	9917	23531	375056	63904	79892	6875	201626	51555	84296	10285	51626	57107	51573	55007	2958	4331	2254	27330	23409	65117	57826	58487	93081	80145	7385	65109	9690	5161	24137	27129	10992	7296	54959	8013	1945	11258	9609	2290	3795	2634	8749	6354	64960	4580	51116	49856	9052	215	81606	6726	29995	2550	10981	9904	7083	2745	256051	60313	5157	1522	2620	8518	645	79085	7431	8444	7051	23624	6491	3428	57101	55540	5155	5019	55325	7415	23466	50613	6829	1894	1854	285282	51068	29968	10302	3482	57608	8555	22908	80816	29093	6498	1289	25896	26273	55803	55556	1368	10523	6431	389206	51571	57216	29086	54906	9531	1572	595	57326	4038	7692	4256	5935	64769	59336	4794	83461	5538	8480	440	1306	79075	9682	9167	78995	4898	30012	5437	51763	7991	5090	10850	50839	56548	55343	248	78994	57804	7165	1211	83440	316	7866	1154	90480	10139	10827	1361	9837	55246	207	11046	4839	5435	1591	8838	10234	11237	2346	29760	4332	159013	5875	7294	6326	51765	1284	3487	11124	259266	5800	64778	50940	5520	22986	5217	4163	79654	55784	4601	23463	57532	10560	26278	201292	133	28968	3422	6698	2798	10906	26519	57720	5585	643641	51226	23705	8302	1565	10346	23293	3976	6456	10519	5634	440738	2556	55619	5095	7786	2862	25987	6671	56965	9817	29803	645745	7041	65993	54039	7748	84804	79587	11284	55211	4151	7298	79070	10561	27044	26233	9915	2123	836	7832	9124	79969	5998	8525	2220	54491	60343	10159	5939	9685	2021	79820	79414	140870	23450	7979	10051	11169	6674	9929	246243	3725	259217	999	940	4311	56255	27314	2239	4685	26973	23219	23163	200081	6526	5366	6294	1814	80185	57124	1954	2539	10467	23647	124222	2643	10438	6495	149603	1723	56851	81792	51493	56906	3875	54793	51170	7314	55176	29074	64746	6273	7155	1960	79646	147694	23384	55090	54581	779	58985	79092	1515	3081	79446	64135	10014	79814	11069	55852	23460	10273	3931	6947	542767	6372	2693	55207	23212	5018	127703	201514	308	54996	55454	4045	80000	6605	2562	7695	2000	23046	1497	80765	4821	56950	9881	55016	5058	23379	9258	55735	2936	7756	3033	2222	5376	646	9892	8726	858	2584	3426	3283	79135	57017	9122	5459	10102	10449	79774	57096	2624	79957	79829	5864	6632	9943	79006	11167	3029	54805	5276	51186	79913	64084	7850	356	55723	7170	51286	6814	9697	2118	3575	5368	5892	10675	29118	150	10320	2840	9768	11328	656	2152	27037	26525	25976	79883	6520	51278	26137	28971	51562	1880	676	6199	1964	590	11064	22800	8851	27430	55601	10924	135138	7639	55171	1121	79783	9023	8464	64864	989	79796	5955	5352	1654	147339	1235	5412	64921	63917	26071	30968	23275	79977	22907	51002	54922	4698	4001	1823	79095	4209	9595	1271	28983	51289	1509	10695	9966	8813	9903	7128	10516	27074	64793	7005	23399	11078	1585	55208	79077	147657	7101	440026	1647	8836	51715	871	10410	11337	81894	23554	56269	3195	79586	51460	1943	117854	55831	23788	93973	6615	79147	2132	55888	10274	29097	51021	55166	1838	54462	7485	57084	8863	9720	23333	22854	4515	58494	79899	7223	131566	23657	23708	23025	50508	55617	2736	5695	79109	9709	90233	10220	9429	51224	55277	4947	29959	56287	7288	55144	55778	4308	5971	55505	844	81035	9997	11153	64388	1594	3381	51071	27284	5720	11130	2784	11315	11243	57730	9514	8708	2242	8382	2863	51127	57820	54863	8491	51053	1891	80705	8409	10620	8792	3754	4707	26578	1643	8284	2306	5770	3297	26503	55105	60312	50999	9816	5069	23233	10276	3675	80021	54778	89781	5122	51313	55848	26750	23467	51134	6938	7227	25901	64859	54438	160760	51388	1656	3592	4656	3074	10384	2165	6096	23396	164656	79710	5965	5480	26277	26692	1482	27124	857	11072	2567	9911	79713	10599	55018	1809	2495	7942	7264	3460	51171	4148	7173	27257	26227	8110	10868	1287	23517	4957	11283	64137	22953	4069	10966	6804	3064	319	5055	3290	80758	9154	57103	54539	80347	8347	10084	1017	10672	301	79048	8484	79922	10099	2305	50514	84951	11266	2592	55033	8777	56946	56889	55222	7504	9266	6504	55069	55686	2218	65124	10875	54829	4170	785	221035	760	81622	6390	5166	2261	3375	5457	6278	56253	11273	29114	9391	948	11182	3598	51506	51363	55509	3491	23095	90333	81669	10574	80010	57405	6658	741	6097	11247	51435	79888	8607	185	23102	1470	7096	161291	8603	8811	51019	579	79763	7453	5471	3211	9899	10902	79412	3741	25852	2052	7252	9775	2888	994	306	2825	23621	59272	81839	54434	51232	6342	80129	55432	3308	2990	1601	9972	5172	130916	23424	51616	6307	26207	50717	83641	1429	4850	3120	1409	718	1351	11254	26577	4946	10726	112479	8273	146691	728	79154	1635	6045	6128	23371	6184	5711	4925	6039	50835	1448	79917	3687	27095	2845	152006	55112	79823	5654	3897	3785	9896	3909	10538	7441	27229	3641	1907	3007	81562	57535	4091	3856	10817	23436	837	10019	9672	840	7852	23415	10263	375449	81501	36	9079	4790	54332	10413	51497	57579	10457	9760	91782	3633	57538	27258	9829	338324	6845	814	64081	9451	8050	54662	200424	85464	1993	7014	10279	5826	3635	10092	64943	1471	57761	9705	126321	26271	3882	6347	25936	114897	55068	7205	3217	8754	23035	50838	8406	51022	3978	22930	4218	1687	51660	81491	6494	5256	145389	1397	51514	55106	51287	25874	10160	713	56940	11040	9244	9	23090	8800	4358	6876	55683	55128	6476	537	4110	2328	9781	7984	5214	79090	1007	1857	60625	54892	55914	7855	23585	51752	23491	55532	2662	54832	54737	23248	10124	5569	5451	5156	1539	54107	6424	55501	51809	5362	23582	5111	1525	1491	9673	57038	3720	80204	79269	7873	9670	7520	1915	59269	9774	79139	55521	91	5501	6734	4673	7182	10454	2146	8239	65125	894	84243	10988	79094	11057	80262	130507	23112	55186	5562	57634	57542	23633	6018	23186	1983	3838	10036	285172	25780	5580	94081	57688	5292	3662	7272	10957	23008	5597	1859	23433	153222	92140	4131	27327	220213	79647	55437	254048	80311	117178	5925	1303	79869	85456	10135	3480	5728	145407	54726	10975	84878	8824	1604	1836	79088	160418	6884	27230	2957	2107	80267	54541	1164	282991	55326	4017	144348	23401	11200	6868	144455	55635	672	80059	10317	26036	10140	387893	5528	4085	2591	9729	9841	7275	57507	84919	23136	55266	56052	6421	11235	4124	2932	80195	490	56938	10412	163859	10194	1478	55589	375	55573	116150	116143	84553	3329	1025	126282	51228	26994	9716	84924	9813	2357	146857	91977	6747	23594	23287	114791	51000	57504	4329	51458	79924	84515	84671	7586	1317	84060	51631	79078	26575	6167	10945	10855	54476	51808	132299	90580	6745	80339	55802	84904	23170	23635	56886	51316	7328	54545	91452	23181	5434	9659	5613	1452	340252	9534	7474	23352	23023	55671	6541	54407	163786	80346	30849	5142	390916	64710	6782	10949	1982	10938	51164	53981	9377	637	9275	10776	130340	2181	84299	9706	7188	4086	3037	1278	1490	7099	3479	7903	5141	9306	2271	3082	182	23367	84873	22822	829	126272	156	3673	11127	55798	55793	11097	9910	88745	201799	7172	79862	8743	7693	5105
94793		604	412	126364	54210	9926	3684	7421	6256	7421	6256	7421	3662	3123	23274	3294	54901	1305	7128	8074	1591	1474	958	5588	3663	9173	3117	81037	820	7292	8027	3091	1493	79789	4084	5741	56302	55503	1594	5734	8600	639	10125	10568	1581	1555	1559	7056	9365	838	22906	4041	11221	7869	5653	6822	1992	8204	1576	6696	634	5744	6273	8853	3400	25928	151888	929	9314	240	3592	976	6304	875	4650	623	4814	8204	4345	928	7168	248	6517	1543	795	9914	6546	7040	79689	11096	4982	29923	251	9075	490	6819	6280	55090	215	1045	168002	3827	3394	4600	27035	7042	2050	5243	3726	29785	2539	6279	7078	1050	997	1577	23581	5004	79963	1946	7077	85285	3860	112802	6275	6699	6277	26239	3868	8687	337879	57167	283229	6927	84766	1565	3397	400830	200407	78989	113835	1469	768	5368	92737	373863	1026	3965	1027	64806	6422	147	654	22997	154	4773	595	1032	1647	898	1029	1017	1030	1031	892	4609	2308	3484	3486	5467	3488	50486
05322		1511	1991	2212	2215	255626	286436	2903	2904	3012	3015	3017	3018	3108	3109	3111	3112	3113	3115	3117	3119	3122	3123	3126	3458	3586	55506	55766	6628	6632	6634	6737	6738	6741	712	7124	713	714	715	716	717	718	727	729	730	731	732	733	735	81	8290	8330	8331	8332	8334	8335	8336	8340	8341	8342	8344	8345	8347	8348	8349	8350	8352	8353	8354	8355	8358	8359	8360	8365	8367	8368	8369	85236	87	8968	8970	92815	940	941	942	94239	9555	958	959
92211		940	3593	3106	3586	3135	3134	5551	3107	3133	3002	7124	3567	3565	3592	3458	959	958	355	3105	356	717	735	732	729	1604	712	713	730	731	714	1604	959	958	3122	3109	3123	3113	3112	3126	3111	3117	3119	941	3108	3115	940	941	3133	3135	3134	3106	3107	3105	942
